Project,Class,Pattern,URL
studio2,XMLMemento,Memento,https://github.com/aptana/studio2/blob/cbb2d6ab9176cc4078539f04d4bbd518b4aa6e86/plugins/com.aptana.ide.core.epl/src/com/aptana/ide/core/epl/XMLMemento.java
studio2,IMemento,Memento,https://github.com/aptana/studio2/blob/cbb2d6ab9176cc4078539f04d4bbd518b4aa6e86/plugins/com.aptana.ide.core.epl/src/com/aptana/ide/core/epl/IMemento.java
birt,MementoBuilder,Memento,https://github.com/eclipse/birt/blob/758df0fb8d048cce195a711cb2f51569c35f3c88/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/internal/ui/views/memento/MementoBuilder.java
birt,Memento,Memento,https://github.com/eclipse/birt/blob/758df0fb8d048cce195a711cb2f51569c35f3c88/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/internal/ui/views/memento/Memento.java
birt,MementoElement,Memento,https://github.com/eclipse/birt/blob/758df0fb8d048cce195a711cb2f51569c35f3c88/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/internal/ui/views/memento/MementoElement.java
MPS,MappingsMemento,Memento,https://github.com/JetBrains/MPS/blob/69b4526b4ccf134cc6b054b2d1546efde643299d/core/generator/source/jetbrains/mps/generator/impl/cache/MappingsMemento.java
MPS,MementoPersistence,Memento,https://github.com/JetBrains/MPS/blob/9019fe399a9d66a16c6b21d03bcb0a9080aeaa7e/editor/editor-runtime/source/jetbrains/mps/nodeEditor/MementoPersistence.java
Generic-Graph-View,ColorMemento,Memento,https://github.com/JanKoehnlein/Generic-Graph-View/blob/d6ee29dcfd069e83bf53c90b6cbec27302d26084/org.eclipse.xtext.graphview/src/org/eclipse/xtext/graphview/shape/ColorMemento.java
rap,MementoStateManager,Memento,https://github.com/eclipse/rap/blob/1676697011895c0ed5171f34cf43368955ac1cdb/bundles/org.eclipse.rap.ui.cheatsheets/src/org/eclipse/ui/internal/cheatsheets/state/MementoStateManager.java
rap,XMLMemento,Memento,https://github.com/eclipse/rap/blob/1676697011895c0ed5171f34cf43368955ac1cdb/bundles/org.eclipse.rap.ui.workbench/Eclipse%20UI/org/eclipse/ui/XMLMemento.java
rap,ConfigurationElementMemento,Memento,https://github.com/eclipse/rap/blob/1676697011895c0ed5171f34cf43368955ac1cdb/bundles/org.eclipse.rap.ui.workbench/Eclipse%20UI/org/eclipse/ui/internal/util/ConfigurationElementMemento.java
hifivetools,MementoTokenizer,Memento,https://github.com/hifive/hifivetools/blob/6557f3f7a1521aa5e8e0ce6d3d4dec651f569ca4/eclipse/org.eclipse.wst.jsdt.core.for_Juno/src/org/eclipse/wst/jsdt/internal/core/util/MementoTokenizer.java
eclipse.jdt.core,MementoTokenizer,Memento,https://github.com/eclipse/eclipse.jdt.core/blob/f6792492f110837cda3b566a10e36beea4e54b03/org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/util/MementoTokenizer.java
jpatterns,MementoPattern,Memento,https://github.com/jexp/jpatterns/blob/f6537c1ae3bce4b401e256e27d7f569a00a8f993/src/main/java/org/jpatterns/gof/MementoPattern.java
jpatterns,AbstractFactoryPattern,Factory,https://github.com/jexp/jpatterns/blob/f6537c1ae3bce4b401e256e27d7f569a00a8f993/src/main/java/org/jpatterns/gof/MementoPattern.java
jpatterns,AdapterPattern,Adapter,https://github.com/jexp/jpatterns/blob/f6537c1ae3bce4b401e256e27d7f569a00a8f993/src/main/java/org/jpatterns/gof/MementoPattern.java
jpatterns,BuilderPattern,Builder,https://github.com/jexp/jpatterns/blob/f6537c1ae3bce4b401e256e27d7f569a00a8f993/src/main/java/org/jpatterns/gof/MementoPattern.java
jpatterns,DecoratorPattern,Decorator,https://github.com/jexp/jpatterns/blob/f6537c1ae3bce4b401e256e27d7f569a00a8f993/src/main/java/org/jpatterns/gof/MementoPattern.java
jpatterns,FacadePattern,Facade,https://github.com/jexp/jpatterns/blob/f6537c1ae3bce4b401e256e27d7f569a00a8f993/src/main/java/org/jpatterns/gof/MementoPattern.java
jpatterns,ObserverPattern,Observer,https://github.com/jexp/jpatterns/blob/f6537c1ae3bce4b401e256e27d7f569a00a8f993/src/main/java/org/jpatterns/gof/MementoPattern.java
jpatterns,PrototypePattern,Prototype,https://github.com/jexp/jpatterns/blob/f6537c1ae3bce4b401e256e27d7f569a00a8f993/src/main/java/org/jpatterns/gof/MementoPattern.java
jpatterns,ProxyPattern,Proxy,https://github.com/jexp/jpatterns/blob/f6537c1ae3bce4b401e256e27d7f569a00a8f993/src/main/java/org/jpatterns/gof/MementoPattern.java
jpatterns,SingletonPattern,Singleton,https://github.com/jexp/jpatterns/blob/f6537c1ae3bce4b401e256e27d7f569a00a8f993/src/main/java/org/jpatterns/gof/MementoPattern.java
jpatterns,VisitorPattern,Visitor,https://github.com/jexp/jpatterns/blob/f6537c1ae3bce4b401e256e27d7f569a00a8f993/src/main/java/org/jpatterns/gof/MementoPattern.java
JavaDesignPatternExercises,Buffer,Observer,https://github.com/Petiois/JavaDesignPatternExercises/blob/7b9306cbdf8ba30686f64a25145fe9abd11f3598/src/TextEditor/Buffer.java
carrot2,SimpleXmlMemento,Memento,https://github.com/carrot2/carrot2/blob/24bc020cc4f4fb8350750b717f3700660faf3602/workbench/org.carrot2.workbench.core/src/org/carrot2/workbench/core/helpers/SimpleXmlMemento.java
pcgen-svn,ShowMessageGuiObserver,Observer,https://github.com/aroni125/pcgen-svn/blob/d1c3182399b0973e609e53c415c032bd0c3f8e0c/code/src/java/pcgen/gui2/util/ShowMessageGuiObserver.java
pcgen-svn,ShowMessageGuiObserver,Observer,https://github.com/aroni125/pcgen-svn/blob/d1c3182399b0973e609e53c415c032bd0c3f8e0c/code/src/java/pcgen/gui2/util/ShowMessageGuiObserver.java
cxf,ColocMessageObserver,Observer,https://github.com/apache/cxf/blob/02fbea2b202db56b45efb69b48389c7ad30db391/rt/bindings/coloc/src/main/java/org/apache/cxf/binding/coloc/ColocMessageObserver.java
cxf,MessageReplayObserver,Observer,https://github.com/apache/cxf/blob/540bb76f6f3d3d23944c566905f9f395c6f86b79/rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/MessageReplayObserver.java
cxf,ClientMessageObserver,Observer,https://github.com/apache/cxf/blob/540bb76f6f3d3d23944c566905f9f395c6f86b79/rt/rs/client/src/main/java/org/apache/cxf/jaxrs/client/ClientMessageObserver.java
cxf,MultipleEndpointObserver,Observer,https://github.com/apache/cxf/blob/02fbea2b202db56b45efb69b48389c7ad30db391/core/src/main/java/org/apache/cxf/transport/MultipleEndpointObserver.java
cxf,ChainInitiationObserver,Observer,https://github.com/apache/cxf/blob/540bb76f6f3d3d23944c566905f9f395c6f86b79/core/src/main/java/org/apache/cxf/transport/ChainInitiationObserver.java
cxf,AbstractFaultChainInitiatorObserver,Observer,https://github.com/apache/cxf/blob/540bb76f6f3d3d23944c566905f9f395c6f86b79/core/src/main/java/org/apache/cxf/interceptor/AbstractFaultChainInitiatorObserver.java
cxf,ClientOutFaultObserver,Observer,https://github.com/apache/cxf/blob/540bb76f6f3d3d23944c566905f9f395c6f86b79/core/src/main/java/org/apache/cxf/interceptor/ClientOutFaultObserver.java
Cream,LoggingObserver,Observer,https://github.com/mfornos/cream/blob/13e5bb86d4167d7643c5d0605a3a09f2cdefa4ff/samples-and-tests/cream-simple-test/app/observers/LoggingObserver.java
brightroom,AppHistoryObserver,Observer,https://github.com/thrasher/brightroom/blob/245e7cff62bb28ef516c6262bbad4ce49a6b973b/src/main/java/com/btrll/rooms/client/AppHistoryObserver.java
CS230-Software-Project,Observable,Observer,https://github.com/dandrew2/CS230-Software-Project/blob/c8dff7456226f67da9643955098ba5ebe03627a6/src/edu/ycp/casino/shared/Observable.java
CS230-Software-Project,Observer,Observer,https://github.com/dandrew2/CS230-Software-Project/blob/c8dff7456226f67da9643955098ba5ebe03627a6/src/edu/ycp/casino/shared/Observable.java
harmony-classlib,Observable,Observer,https://github.com/apache/harmony-classlib/blob/ee663b95e84093405985d9557a925b651a0f69b3/modules/luni/src/main/java/java/util/Observable.java
harmony-classlib,Proxy,Proxy,https://github.com/apache/harmony-classlib/blob/ee663b95e84093405985d9557a925b651a0f69b3/modules/luni/src/main/java/java/util/Observable.java
harmony-classlib,DataProxy,Proxy,https://github.com/apache/harmony-classlib/blob/ee663b95e84093405985d9557a925b651a0f69b3/modules/luni/src/main/java/java/util/Observable.java
harmony-classlib,AWTEventListenerProxy,Proxy,https://github.com/apache/harmony-classlib/blob/ee663b95e84093405985d9557a925b651a0f69b3/modules/luni/src/main/java/java/util/Observable.java
harmony-classlib,DragSourceEventProxy,Proxy,https://github.com/apache/harmony-classlib/blob/ee663b95e84093405985d9557a925b651a0f69b3/modules/luni/src/main/java/java/util/Observable.java
harmony-classlib,BeanContextChildComponentProxy,Proxy,https://github.com/apache/harmony-classlib/blob/ee663b95e84093405985d9557a925b651a0f69b3/modules/luni/src/main/java/java/util/Observable.java
harmony-classlib,BeanContextContainerProxy,Proxy,https://github.com/apache/harmony-classlib/blob/ee663b95e84093405985d9557a925b651a0f69b3/modules/luni/src/main/java/java/util/Observable.java
harmony-classlib,BeanContextProxy,Proxy,https://github.com/apache/harmony-classlib/blob/ee663b95e84093405985d9557a925b651a0f69b3/modules/luni/src/main/java/java/util/Observable.java
harmony-classlib,PropertyChangeListenerProxy,Proxy,https://github.com/apache/harmony-classlib/blob/ee663b95e84093405985d9557a925b651a0f69b3/modules/luni/src/main/java/java/util/Observable.java
harmony-classlib,VetoableChangeListenerProxy,Proxy,https://github.com/apache/harmony-classlib/blob/ee663b95e84093405985d9557a925b651a0f69b3/modules/luni/src/main/java/java/util/Observable.java
harmony-classlib,MockBeanContextChildComponentProxy,Proxy,https://github.com/apache/harmony-classlib/blob/ee663b95e84093405985d9557a925b651a0f69b3/modules/luni/src/main/java/java/util/Observable.java
harmony-classlib,MockBeanContextProxy,Proxy,https://github.com/apache/harmony-classlib/blob/ee663b95e84093405985d9557a925b651a0f69b3/modules/luni/src/main/java/java/util/Observable.java
harmony-classlib,MockBeanContextProxyS,Proxy,https://github.com/apache/harmony-classlib/blob/ee663b95e84093405985d9557a925b651a0f69b3/modules/luni/src/main/java/java/util/Observable.java
harmony-classlib,Proxy,Proxy,https://github.com/apache/harmony-classlib/blob/ee663b95e84093405985d9557a925b651a0f69b3/modules/luni/src/main/java/java/util/Observable.java
harmony-classlib,Proxy,Proxy,https://github.com/apache/harmony-classlib/blob/ee663b95e84093405985d9557a925b651a0f69b3/modules/luni/src/main/java/java/util/Observable.java
harmony-classlib,ProxySelector,Proxy,https://github.com/apache/harmony-classlib/blob/ee663b95e84093405985d9557a925b651a0f69b3/modules/luni/src/main/java/java/util/Observable.java
harmony-classlib,ProxySelectorImpl,Proxy,https://github.com/apache/harmony-classlib/blob/ee663b95e84093405985d9557a925b651a0f69b3/modules/luni/src/main/java/java/util/Observable.java
harmony-classlib,EventListenerProxy,Proxy,https://github.com/apache/harmony-classlib/blob/ee663b95e84093405985d9557a925b651a0f69b3/modules/luni/src/main/java/java/util/Observable.java
harmony-classlib,ActionProxy,Proxy,https://github.com/apache/harmony-classlib/blob/ee663b95e84093405985d9557a925b651a0f69b3/modules/luni/src/main/java/java/util/Observable.java
harmony-classlib,Support_Proxy_I1,Proxy,https://github.com/apache/harmony-classlib/blob/ee663b95e84093405985d9557a925b651a0f69b3/modules/luni/src/main/java/java/util/Observable.java
harmony-classlib,Support_Proxy_I2,Proxy,https://github.com/apache/harmony-classlib/blob/ee663b95e84093405985d9557a925b651a0f69b3/modules/luni/src/main/java/java/util/Observable.java
frostwire-desktop,TreeMouseObserver,Observer,https://github.com/gubatron/frostwire-desktop/blob/19d1f9a2bb78ebb23a5cb4ae1d149633e617db57/src/com/frostwire/gui/library/TreeMouseObserver.java
frostwire-desktop,MouseObserver,Observer,https://github.com/gubatron/frostwire-desktop/blob/19d1f9a2bb78ebb23a5cb4ae1d149633e617db57/src/com/limegroup/gnutella/gui/tables/MouseObserver.java
frostwire-desktop,HeaderMouseObserver,Observer,https://github.com/gubatron/frostwire-desktop/blob/19d1f9a2bb78ebb23a5cb4ae1d149633e617db57/src/com/limegroup/gnutella/gui/tables/HeaderMouseObserver.java
frostwire-desktop,Decorator,Decorator,https://github.com/gubatron/frostwire-desktop/blob/19d1f9a2bb78ebb23a5cb4ae1d149633e617db57/src/com/limegroup/gnutella/gui/tables/HeaderMouseObserver.java
frostwire-desktop,NetworkAdminHTTPProxyImpl,Proxy,https://github.com/gubatron/frostwire-desktop/blob/19d1f9a2bb78ebb23a5cb4ae1d149633e617db57/src/com/limegroup/gnutella/gui/tables/HeaderMouseObserver.java
frostwire-desktop,AEProxyFactory,Proxy,https://github.com/gubatron/frostwire-desktop/blob/19d1f9a2bb78ebb23a5cb4ae1d149633e617db57/src/com/limegroup/gnutella/gui/tables/HeaderMouseObserver.java
frostwire-desktop,AESocksProxyFactory,Proxy,https://github.com/gubatron/frostwire-desktop/blob/19d1f9a2bb78ebb23a5cb4ae1d149633e617db57/src/com/limegroup/gnutella/gui/tables/HeaderMouseObserver.java
frostwire-desktop,ProxyDefintion,Proxy,https://github.com/gubatron/frostwire-desktop/blob/19d1f9a2bb78ebb23a5cb4ae1d149633e617db57/src/com/limegroup/gnutella/gui/tables/HeaderMouseObserver.java
frostwire-desktop,FrmProxy,Proxy,https://github.com/gubatron/frostwire-desktop/blob/19d1f9a2bb78ebb23a5cb4ae1d149633e617db57/src/com/limegroup/gnutella/gui/tables/HeaderMouseObserver.java
frostwire-desktop,ProxyBlock,Proxy,https://github.com/gubatron/frostwire-desktop/blob/19d1f9a2bb78ebb23a5cb4ae1d149633e617db57/src/com/limegroup/gnutella/gui/tables/HeaderMouseObserver.java
frostwire-desktop,ProxyController,Proxy,https://github.com/gubatron/frostwire-desktop/blob/19d1f9a2bb78ebb23a5cb4ae1d149633e617db57/src/com/limegroup/gnutella/gui/tables/HeaderMouseObserver.java
frostwire-desktop,ProxyData,Proxy,https://github.com/gubatron/frostwire-desktop/blob/19d1f9a2bb78ebb23a5cb4ae1d149633e617db57/src/com/limegroup/gnutella/gui/tables/HeaderMouseObserver.java
frostwire-desktop,ProxyEvent,Proxy,https://github.com/gubatron/frostwire-desktop/blob/19d1f9a2bb78ebb23a5cb4ae1d149633e617db57/src/com/limegroup/gnutella/gui/tables/HeaderMouseObserver.java
frostwire-desktop,ElementalReverseProxy,Proxy,https://github.com/gubatron/frostwire-desktop/blob/19d1f9a2bb78ebb23a5cb4ae1d149633e617db57/src/com/limegroup/gnutella/gui/tables/HeaderMouseObserver.java
frostwire-desktop,DnDCellRendererProxy,Proxy,https://github.com/gubatron/frostwire-desktop/blob/19d1f9a2bb78ebb23a5cb4ae1d149633e617db57/src/com/limegroup/gnutella/gui/tables/HeaderMouseObserver.java
frostwire-desktop,MRJ23EventProxy,Proxy,https://github.com/gubatron/frostwire-desktop/blob/19d1f9a2bb78ebb23a5cb4ae1d149633e617db57/src/com/limegroup/gnutella/gui/tables/HeaderMouseObserver.java
frostwire-desktop,MRJ4EventProxy,Proxy,https://github.com/gubatron/frostwire-desktop/blob/19d1f9a2bb78ebb23a5cb4ae1d149633e617db57/src/com/limegroup/gnutella/gui/tables/HeaderMouseObserver.java
frostwire-desktop,MRJEventProxy,Proxy,https://github.com/gubatron/frostwire-desktop/blob/19d1f9a2bb78ebb23a5cb4ae1d149633e617db57/src/com/limegroup/gnutella/gui/tables/HeaderMouseObserver.java
frostwire-desktop,Decorator,Decorator,https://github.com/gubatron/frostwire-desktop/blob/19d1f9a2bb78ebb23a5cb4ae1d149633e617db57/src/com/limegroup/gnutella/gui/tables/HeaderMouseObserver.java
milton,ImageTableObserver,Observer,https://github.com/pymonger/milton/blob/be1eb1ecfb57b335d25258328e9baa8f4168d3b7/apps/milton-android-photouploader/src/com/ettrema/android/photouploader/ImageTableObserver.java
jackrabbit,AccessControlObserver,Observer,https://github.com/apache/jackrabbit/blob/b23d6734381e49f236c3705820126803555608b5/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/authorization/AccessControlObserver.java
swing-mvc-demo,MainModelObserver,Observer,https://github.com/raiderx/swing-mvc-demo/blob/a94661f77c51979ef9cafb781853b2ac21cec502/src/main/java/org/karpukhin/swingmvcdemo/ui/main/MainModelObserver.java
arquillian-extension-persistence,EventObserver,Observer,https://github.com/arquillian/arquillian-extension-persistence/blob/8b4e2f8f5e807488e0fe216061bd1859729b11e1/int-tests/src/test/java/org/jboss/arquillian/integration/persistence/testextension/event/EventObserver.java
jge3d,Observer,Observer,https://github.com/oijfa/jge3d/blob/4f3ac746d0b38adb17c508a6dba676f433a93cb6/src/engine/monitoring/Observer.java
stratosphere,ExecutionObserver,Observer,https://github.com/stratosphere/stratosphere/blob/c543a08f9676c5b2b0a7088123bd6e795a8ae0c8/stratosphere-runtime/src/main/java/eu/stratosphere/nephele/execution/ExecutionObserver.java
cdk,SimpleVisitor,Visitor,https://github.com/richfaces/richfaces-cdk/blob/7fb9a40dd36b54b41300c82fc4518ad4229ce023/generator/src/main/java/org/richfaces/cdk/model/SimpleVisitor.java
cdk,TemplateVisitor,Visitor,https://github.com/richfaces/richfaces-cdk/blob/7fb9a40dd36b54b41300c82fc4518ad4229ce023/generator/src/main/java/org/richfaces/cdk/templatecompiler/model/TemplateVisitor.java
cdk,ELVisitor,Visitor,https://github.com/richfaces/richfaces-cdk/blob/7fb9a40dd36b54b41300c82fc4518ad4229ce023/generator/src/main/java/org/richfaces/cdk/templatecompiler/el/ELVisitor.java
cdk,RendererClassVisitor,Visitor,https://github.com/richfaces/richfaces-cdk/blob/7fb9a40dd36b54b41300c82fc4518ad4229ce023/generator/src/main/java/org/richfaces/cdk/templatecompiler/RendererClassVisitor.java
cdk,TagHandlerGeneratorVisitor,Visitor,https://github.com/richfaces/richfaces-cdk/blob/7fb9a40dd36b54b41300c82fc4518ad4229ce023/generator/src/main/java/org/richfaces/cdk/generate/java/taghandler/TagHandlerGeneratorVisitor.java
cdk,TaglibGeneratorVisitor,Visitor,https://github.com/richfaces/richfaces-cdk/blob/7fb9a40dd36b54b41300c82fc4518ad4229ce023
cdk,EmptyAnnotationValueVisitor,Visitor,https://github.com/richfaces/richfaces-cdk/blob/7fb9a40dd36b54b41300c82fc4518ad4229ce023/generator/src/main/java/org/richfaces/cdk/apt/processors/EmptyAnnotationValueVisitor.java
cdo,CDOFeatureDeltaVisitor,Visitor,https://github.com/eclipse/cdo/blob/62c69ee2485b8a8972cdadd8f3f71765aa10c5fa/plugins/org.eclipse.emf.cdo.common/src/org/eclipse/emf/cdo/common/revision/delta/CDOFeatureDeltaVisitor.java
cdo,CDOFeatureDeltaVisitorImpl,Visitor,https://github.com/eclipse/cdo/blob/62c69ee2485b8a8972cdadd8f3f71765aa10c5fa/plugins/org.eclipse.emf.cdo.common/src/org/eclipse/emf/cdo/spi/common/revision/CDOFeatureDeltaVisitorImpl.java
cdo,IOVisitor,Visitor,https://github.com/eclipse/cdo/blob/62c69ee2485b8a8972cdadd8f3f71765aa10c5fa/plugins/org.eclipse.net4j.util/src/org/eclipse/net4j/util/io/IOVisitor.java
cdt,ICElementVisitor,Visitor,https://github.com/eclipse-cdt/cdt/blob/527c2d64a5cf2917a2a687ed7b68ea3d47d5e4c4/core/org.eclipse.cdt.core/model/org/eclipse/cdt/core/model/ICElementVisitor.java
cdt,IPathSettingsContainerVisitor,Visitor,https://github.com/eclipse-cdt/cdt/blob/527c2d64a5cf2917a2a687ed7b68ea3d47d5e4c4/core/org.eclipse.cdt.core/model/org/eclipse/cdt/core/settings/model/util/IPathSettingsContainerVisitor.java
cdt,ASTVisitor,Visitor,https://github.com/eclipse-cdt/cdt/blob/master/core/org.eclipse.cdt.core/parser/org/eclipse/cdt/core/dom/ast/ASTVisitor.java
cdt,ICPPASTVisitor,Visitor,https://github.com/eclipse-cdt/cdt/blob/master/core/org.eclipse.cdt.core/parser/org/eclipse/cdt/core/dom/ast/cpp/ICPPASTVisitor.java
cdt,ASTGenericVisitor,Visitor,https://github.com/eclipse-cdt/cdt/blob/master/core/org.eclipse.cdt.core/parser/org/eclipse/cdt/core/dom/ast/ASTGenericVisitor.java
cdt,IndexerASTVisitor,Visitor,https://github.com/eclipse-cdt/cdt/blob/master/core/org.eclipse.cdt.core/parser/org/eclipse/cdt/internal/core/pdom/indexer/IndexerASTVisitor.java
cdt,ApplyVisitor,Visitor,https://github.com/eclipse-cdt/cdt/blob/master/core/org.eclipse.cdt.core/parser/org/eclipse/cdt/internal/core/pdom/dom/ApplyVisitor.java
cdt,CVisitor,Visitor,https://github.com/eclipse-cdt/cdt/blob/master/core/org.eclipse.cdt.core/parser/org/eclipse/cdt/internal/core/dom/parser/c/CVisitor.java
cdt,ASTCommenterVisitor,Visitor,https://github.com/eclipse-cdt/cdt/blob/master/core/org.eclipse.cdt.core/parser/org/eclipse/cdt/internal/core/dom/rewrite/commenthandler/ASTCommenterVisitor.java
cdt,ChangeGeneratorWriterVisitor,Visitor,https://github.com/eclipse-cdt/cdt/blob/master/core/org.eclipse.cdt.core/parser/org/eclipse/cdt/internal/core/dom/rewrite/changegenerator/ChangeGeneratorWriterVisitor.java
cdt,ASTWriterVisitor,Visitor,https://github.com/eclipse-cdt/cdt/blob/master/core/org.eclipse.cdt.core/parser/org/eclipse/cdt/internal/core/dom/rewrite/astwriter/ASTWriterVisitor.java
cdt,CodeFormatterVisitor,Visitor,https://github.com/eclipse-cdt/cdt/blob/master/core/org.eclipse.cdt.core/src/org/eclipse/cdt/internal/formatter/CodeFormatterVisitor.java
cdt,CPPASTAllVisitor,Visitor,https://github.com/eclipse-cdt/cdt/blob/527c2d64a5cf2917a2a687ed7b68ea3d47d5e4c4/core/org.eclipse.cdt.ui/src/org/eclipse/cdt/internal/ui/refactoring/utils/CPPASTAllVisitor.java
cdt,CStructureCreatorVisitor,Visitor,https://github.com/eclipse-cdt/cdt/blob/527c2d64a5cf2917a2a687ed7b68ea3d47d5e4c4/core/org.eclipse.cdt.ui/src/org/eclipse/cdt/internal/ui/compare/CStructureCreatorVisitor.java
cdt,ReferenceVisitor,Visitor,https://github.com/eclipse-cdt/cdt/blob/527c2d64a5cf2917a2a687ed7b68ea3d47d5e4c4/core/org.eclipse.cdt.ui/src/org/eclipse/cdt/internal/ui/callhierarchy/ReferenceVisitor.java
cdt,IModelVisitor,Visitor,https://github.com/eclipse-cdt/cdt/blob/527c2d64a5cf2917a2a687ed7b68ea3d47d5e4c4/testsrunner/org.eclipse.cdt.testsrunner/src/org/eclipse/cdt/testsrunner/model/IModelVisitor.java
pellet,EntailmentQueryVisitor,Visitor,https://github.com/Galigator/openllet/blob/integration/module-owlapi/src/main/java/openllet/owlapi/EntailmentQueryVisitor.java
pellet,PelletVisitor,Visitor,https://github.com/Galigator/openllet/blob/integration/module-owlapi/src/main/java/openllet/owlapi/PelletVisitor.java
pellet,ATermBaseVisitor,Visitor,https://github.com/Galigator/openllet/blob/integration/module-core/src/main/java/openllet/core/output/ATermBaseVisitor.java
pellet,ATermVisitor,Visitor,https://github.com/Galigator/openllet/blob/9c5928a4b49c83e69889ab2894036494e5c95a0d/module-core/src/main/java/openllet/core/output/ATermVisitor.java
pellet,AtomObjectVisitor,Visitor,https://github.com/Galigator/openllet/blob/9c5928a4b49c83e69889ab2894036494e5c95a0d/module-core/src/main/java/openllet/core/rules/model/AtomObjectVisitor.java
pellet,RuleAtomVisitor,Visitor,https://github.com/Galigator/openllet/blob/9c5928a4b49c83e69889ab2894036494e5c95a0d/module-core/src/main/java/openllet/core/rules/model/RuleAtomVisitor.java
pellet,NumberToLiteralVisitor,Visitor,https://github.com/Galigator/openllet/blob/9c5928a4b49c83e69889ab2894036494e5c95a0d/module-core/src/main/java/openllet/core/rules/builtins/NumberToLiteralVisitor.java
pellet,NumericVisitor,Visitor,https://github.com/Galigator/openllet/blob/9c5928a4b49c83e69889ab2894036494e5c95a0d/module-core/src/main/java/openllet/core/rules/builtins/NumericVisitor.java
pellet,FunctionApplicationVisitor,Visitor,https://github.com/Galigator/openllet/blob/9c5928a4b49c83e69889ab2894036494e5c95a0d/module-core/src/main/java/openllet/core/rules/builtins/NumericVisitor.java
pellet,NumericComparisonVisitor,Visitor,https://github.com/Galigator/openllet/blob/9c5928a4b49c83e69889ab2894036494e5c95a0d/module-core/src/main/java/openllet/core/rules/builtins/NumericComparisonVisitor.java
pellet,NumericComparisonVisitor,Visitor,https://github.com/Galigator/openllet/blob/9c5928a4b49c83e69889ab2894036494e5c95a0d/module-core/src/main/java/openllet/core/rules/builtins/NumericComparisonVisitor.java
pellet,NumericComparisonVisitor,Visitor,https://github.com/Galigator/openllet/blob/9c5928a4b49c83e69889ab2894036494e5c95a0d/module-core/src/main/java/openllet/core/rules/builtins/NumericComparisonVisitor.java
AndroidBillingLibrary,MockBillingObserver,Observer,https://github.com/robotmedia/AndroidBillingLibrary/blob/master/AndroidBillingLibraryTest/src/net/robotmedia/billing/helper/MockBillingObserver.java
AndroidBillingLibrary,AbstractABoxEngineWrapper,Wrapper,https://github.com/robotmedia/AndroidBillingLibrary/blob/master/AndroidBillingLibrary/src/net/robotmedia/billing/IBillingObserver.java
AndroidBillingLibrary,MultiFilterWrapper,Wrapper,https://github.com/robotmedia/AndroidBillingLibrary/blob/master/AndroidBillingLibrary/src/net/robotmedia/billing/helper/AbstractBillingObserver.java
TurtlePlayer,PreferencesObserver,Observer,https://github.com/eddturtle/TurtlePlayer/blob/master/src/com/turtleplayer/preferences/PreferencesObserver.java
softwaremill-common,TransactionExceptionObserver,Observer,https://github.com/softwaremill/softwaremill-common/blob/master/softwaremill-faces/src/main/java/com/softwaremill/common/faces/transaction/TransactionExceptionObserver.java
ju4pa,ConcurrentModificationObserver,Observer,https://github.com/go2zo/ju4pa/blob/master/org.eclipse.xtext.gmf.glue/src/org/eclipse/xtext/gmf/glue/concurrency/ConcurrentModificationObserver.java
ju4pa,PaletteContainerProxy,Proxy,https://github.com/go2zo/ju4pa/blob/master/org.eclipse.xtext.gmf.glue/src/org/eclipse/xtext/gmf/glue/concurrency/ConcurrentModificationObserver.java
com.happyprog.tdgotchi,RefactoringObserver,Observer,https://github.com/sbastn/com.happyprog.tdgotchi/blob/master/src/com/happyprog/tdgotchi/scoreboard/RefactoringObserver.java
com.happyprog.tdgotchi,TamagotchiObserver,Observer,https://github.com/sbastn/com.happyprog.tdgotchi/blob/master/src/com/happyprog/tdgotchi/scoreboard/TamagotchiObserver.java
jackrabbit,AccessControlObserver,Observer,https://github.com/apache/jackrabbit/blob/trunk/jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/authorization/AccessControlObserver.java
swing-mvc-demo,GroupModelObserver,Observer,https://github.com/raiderx/swing-mvc-demo/blob/master/src/main/java/org/karpukhin/swingmvcdemo/ui/group/GroupModelObserver.java
swing-mvc-demo,MainModelObserver,Observer,https://github.com/raiderx/swing-mvc-demo/blob/master/src/main/java/org/karpukhin/swingmvcdemo/ui/main/MainModelObserver.java
swing-mvc-demo,UserModelObserver,Observer,https://github.com/raiderx/swing-mvc-demo/blob/master/src/main/java/org/karpukhin/swingmvcdemo/ui/user/UserModelObserver.java
smsc-server,MessageObserver,Observer,https://github.com/hceylan/smsc-server/blob/master/core/src/main/java/org/apache/smscserver/MessageObserver.java
smsc-server,StatisticsObserver,Observer,https://github.com/hceylan/smsc-server/blob/master/core/src/main/java/org/apache/smscserver/StatisticsObserver.java
BMach,IObserver,Observer,https://github.com/cyberpython/BMach/blob/master/src/util/patterns/observer/IObserver.java
BMach,ISubject,Observer,https://github.com/cyberpython/BMach/blob/master/src/util/patterns/observer/ISubject.java
